Y,Y_real,Y_probability
0,1,0.5262867
0,1,0.5276162
0,1,0.6427725
0,1,0.68495274
0,1,0.6737987
0,1,0.63897085
0,1,0.7161849
0,1,0.78499293
1,1,0.98302746
0,1,0.71038425
0,1,0.73253995
0,1,0.72486985
0,1,0.8906254
0,1,0.5261376
0,1,0.54084
0,1,0.54385364
0,1,0.5789125
0,1,0.55541927
0,1,0.5533812
0,1,0.5494567
0,1,0.5494567
0,1,0.5494567
0,1,0.5494567
0,1,0.5494567
0,1,0.5494567
0,1,0.5494567
0,1,0.5494567
1,1,0.98325104
1,1,0.98851115
1,1,0.9885246
1,1,0.99162555
1,1,0.9919109
1,1,0.992086
1,1,0.992086
1,1,0.9920638
1,1,0.98638314
1,1,0.9929875
0,1,0.61944133
0,1,0.6140261
0,1,0.8192539
0,1,0.7163678
0,1,0.7249383
0,1,0.74152106
0,1,0.7379141
0,1,0.74334097
0,1,0.73124593
0,1,0.66857374
1,1,0.9987162
1,1,0.9681938
1,1,0.9680063
1,1,0.96672237
1,1,0.96501476
1,1,0.96437764
0,1,0.6478459
0,1,0.41021675
0,1,0.6516814
1,1,0.9917652
1,1,0.989176
1,1,0.9982585
1,1,0.99769115
1,1,0.98967236
1,1,0.9967764
1,1,0.9894909
0,1,0.48123756
0,1,0.42834556
0,1,0.510099
0,1,0.51307124
0,1,0.661592
0,1,0.6731586
1,1,0.96663356
1,1,0.96342087
1,1,0.9629165
1,1,0.9627741
1,1,0.96302766
1,1,0.96445066
1,1,0.9848418
1,1,0.98020643
0,1,0.5821772
0,1,0.5821772
0,1,0.5820079
0,1,0.58468527
0,1,0.5853393
0,1,0.5851701
0,1,0.5851701
0,1,0.5851701
0,1,0.5849465
0,1,0.5856331
0,1,0.61199665
0,1,0.619664
0,1,0.61700094
0,1,0.6261356
0,1,0.62344056
0,1,0.6222229
0,1,0.6224823
0,1,0.62167317
0,1,0.6136058
0,1,0.6136058
0,1,0.6134053
0,1,0.6119546
0,1,0.609541
0,1,0.65500563
0,1,0.6535094
0,1,0.6520058
0,1,0.6520058
0,1,0.6520058
0,1,0.4661315
1,1,0.9962185
0,1,0.36520487
0,1,0.5205248
0,1,0.4871255
1,1,0.9746933
1,1,0.9684426
1,1,0.96809876
1,1,0.9679831
1,1,0.96793586
1,1,0.9680236
1,1,0.9658935
1,1,0.96885073
1,1,0.9715273
1,1,0.9727409
1,1,0.9754581
1,1,0.9730866
1,1,0.9758288
1,1,0.97467107
1,1,0.9755426
1,1,0.95083237
1,1,0.9509569
1,1,0.95130485
1,1,0.9510815
1,1,0.95086896
1,1,0.9510542
1,1,0.9512472
1,1,0.9512385
1,1,0.9512385
1,1,0.9512409
1,1,0.95124066
1,1,0.9512302
1,1,0.9512302
1,1,0.9512302
1,1,0.9512302
1,1,0.9512302
1,1,0.9512302
1,1,0.9513318
1,1,0.9511823
1,1,0.9511743
1,1,0.9511562
1,1,0.9512085
1,1,0.9510938
1,1,0.9510938
1,1,0.9510938
1,1,0.9510938
1,1,0.9510997
1,1,0.9510274
1,1,0.95112044
1,1,0.9511397
1,1,0.9511397
1,1,0.9511397
