Y,Y_real,Y_probability
0,1,0.93042684
0,1,0.465065
0,1,0.47462222
0,1,0.49362123
0,1,0.5004813
0,1,0.50756794
0,1,0.5090586
0,1,0.5018118
0,1,0.46793884
0,1,0.4788658
0,1,0.4889962
0,1,0.5147883
0,1,0.53189594
0,1,0.4980499
0,1,0.5507246
0,1,0.5187468
0,1,0.5773073
0,1,0.48323253
0,1,0.5617476
0,1,0.5136471
0,1,0.43399987
0,1,0.43785068
0,1,0.43007433
0,1,0.41459516
0,1,0.37561756
0,1,0.37413743
0,1,0.38607255
0,1,0.39563286
0,1,0.40909046
0,1,0.39914772
0,1,0.38678423
0,1,0.38034695
0,1,0.3799473
0,1,0.37802842
0,1,0.3788727
0,1,0.37377906
0,1,0.3766317
0,1,0.37943116
0,1,0.43335682
0,1,0.43711334
0,1,0.44093817
0,1,0.4409695
0,1,0.4392167
0,1,0.4391197
0,1,0.44011924
0,1,0.4490313
0,1,0.4751949
0,1,0.5661217
1,1,0.9960764
0,1,0.40876168
0,1,0.6813893
0,1,0.8135258
0,1,0.55650926
0,1,0.55758125
0,1,0.94938725
0,1,0.9496739
0,1,0.9496617
0,1,0.9496617
0,1,0.9496617
0,1,0.9494014
1,1,0.95547324
1,1,0.9914664
1,1,0.9925713
1,1,0.9940345
1,1,0.9950974
1,1,0.9905007
1,1,0.9557365
1,1,0.95269054
1,1,0.9534476
1,1,0.9633486
1,1,0.97854906
1,1,0.9841491
0,1,0.9289561
0,1,0.9289366
0,1,0.38071373
0,1,0.53437316
0,1,0.4150124
0,1,0.69964993
0,1,0.5784246
0,1,0.58244234
0,1,0.6210613
0,1,0.60348153
0,1,0.7267584
1,1,0.9509038
1,1,0.99801576
1,1,0.9812265
0,1,0.9301181
0,1,0.9314177
0,1,0.92947274
0,1,0.937181
0,1,0.93382084
0,1,0.88689643
0,1,0.8897427
0,1,0.8889197
0,1,0.8901907
0,1,0.82003284
1,1,0.961785
0,1,0.93498814
1,1,0.95164526
1,1,0.950958
1,1,0.9509569
1,1,0.9509569
1,1,0.9509569
1,1,0.9509569
1,1,0.9507725
1,1,0.95131147
1,1,0.9869906
1,1,0.99640673
1,1,0.9928933
1,1,0.9945086
0,1,0.9342675
0,1,0.9358614
0,1,0.93737906
0,1,0.9432972
1,1,0.95022947
0,1,0.5441636
0,1,0.54401076
0,1,0.5450583
0,1,0.93738633
0,1,0.9332866
0,1,0.9323825
0,1,0.9436542
0,1,0.9407491
0,1,0.941563
0,1,0.914882
0,1,0.94911844
1,1,0.9529649
1,1,0.95255065
