loss,accuracy
0.25114408135414124,0.5253686308860779
0.248971626162529,0.5338472127914429
0.24878643453121185,0.5346850156784058
0.2486833930015564,0.5338807106018066
0.2485569268465042,0.5349363088607788
0.2484406977891922,0.5352714657783508
0.2486315369606018,0.5349698662757874
0.24842475354671478,0.5356903672218323
0.2485017329454422,0.5359249114990234
0.24835965037345886,0.5352882146835327
0.2491452991962433,0.5346682071685791
0.2503533959388733,0.5379524230957031
0.2503095269203186,0.5355227589607239
0.25032153725624084,0.5356400609016418
0.25015538930892944,0.5361092686653137
0.25009292364120483,0.5379021167755127
0.24989087879657745,0.5380697250366211
0.249813050031662,0.5361260175704956
0.24837101995944977,0.5375502705574036
0.24754126369953156,0.5375000238418579
0.2474384605884552,0.5393264293670654
0.24745479226112366,0.5388237237930298
0.24743236601352692,0.5393431782722473
0.24720370769500732,0.5409014821052551
0.24732506275177002,0.5411192774772644
0.24716544151306152,0.5404155254364014
0.2471722662448883,0.5395609736442566
0.24708829820156097,0.5421246886253357
0.24668726325035095,0.5410522818565369
0.2458985447883606,0.5405831336975098
0.24459490180015564,0.5491119027137756
0.2439371794462204,0.5538371205329895
0.24359941482543945,0.5542895197868347
0.24344465136528015,0.5545576214790344
0.2432938516139984,0.5576742887496948
0.24305611848831177,0.5572385787963867
0.242950439453125,0.5580093860626221
0.24272099137306213,0.558612585067749
0.242791086435318,0.5588806867599487
0.2424273043870926,0.5603216886520386
0.24246148765087128,0.558243989944458
0.24212312698364258,0.5588136911392212
0.2432001233100891,0.5590482354164124
0.24204754829406738,0.5581936836242676
0.24126926064491272,0.5573558807373047
0.24078938364982605,0.5632708072662354
0.24072793126106262,0.5601708889007568
0.24058488011360168,0.5601708889007568
0.24027878046035767,0.5613773465156555
0.24039511382579803,0.559668242931366
0.24089622497558594,0.5619470477104187
0.24025104939937592,0.563321053981781
0.23989997804164886,0.5672419667243958
0.23935118317604065,0.5671414136886597
0.238905668258667,0.5710623264312744
0.23801706731319427,0.5728217363357544
0.23770134150981903,0.5748156905174255
0.23735010623931885,0.5756367444992065
0.23697428405284882,0.5744805335998535
0.2367965579032898,0.5759048461914062
0.23651497066020966,0.5788035988807678
0.23619422316551208,0.5789376497268677
0.23599478602409363,0.5804959535598755
0.23558998107910156,0.5836796164512634
0.23570938408374786,0.5819872617721558
0.23522472381591797,0.5838807225227356
0.23503409326076508,0.5824899673461914
0.2346038967370987,0.5849195718765259
0.23467497527599335,0.5840985178947449
0.23456522822380066,0.583595871925354
0.23419615626335144,0.5855730772018433
0.2340533435344696,0.5858076214790344
0.23404952883720398,0.5860757231712341
0.23407429456710815,0.5880696773529053
0.23365668952465057,0.5857406258583069
0.23354290425777435,0.5868129730224609
0.2335253655910492,0.5895442366600037
0.2335997223854065,0.5886896848678589
0.23303884267807007,0.5902144908905029
0.23286575078964233,0.590097188949585
0.2328522652387619,0.587734580039978
0.23329338431358337,0.586796224117279
0.2327622026205063,0.5897117853164673
0.23266424238681793,0.5896280407905579
0.23281756043434143,0.5914376378059387
0.2325085699558258,0.5908679366111755
0.2321886271238327,0.5933645963668823
0.2319939136505127,0.5927446484565735
0.23200011253356934,0.5943364500999451
0.2321232706308365,0.592811644077301
0.23150575160980225,0.5943699479103088
0.23215271532535553,0.5905663371086121
0.23164856433868408,0.5938338041305542
0.2313658744096756,0.5959115028381348
0.2315681129693985,0.5927613973617554
0.23171807825565338,0.5957774519920349
0.23113298416137695,0.595760703086853
0.23107394576072693,0.5973190069198608
0.23131360113620758,0.5987768173217773
0.2314947247505188,0.5962466597557068
0.23135320842266083,0.5953083038330078
0.23093131184577942,0.5973860621452332
0.23066401481628418,0.5979390144348145
0.2306986004114151,0.5965985059738159
0.23136062920093536,0.5964142084121704
0.2306406944990158,0.5983746647834778
0.2304733842611313,0.5986595153808594
0.2304457724094391,0.5992124676704407
0.23056280612945557,0.5994470715522766
0.23031075298786163,0.5974866151809692
0.23048068583011627,0.5985087156295776
0.2297932505607605,0.5998827219009399
0.23005351424217224,0.6000335216522217
0.2301042675971985,0.6016756296157837
0.22980259358882904,0.6009215712547302
0.2295772284269333,0.6011226773262024
0.22933141887187958,0.6024463772773743
0.22953544557094574,0.6005194187164307
0.22921642661094666,0.6028652787208557
0.22921137511730194,0.601993978023529
0.229475736618042,0.6033176779747009
0.22954849898815155,0.6017928719520569
0.22907289862632751,0.6041554808616638
0.228856161236763,0.6036192774772644
0.22891424596309662,0.6043900847434998
0.22918164730072021,0.6010891199111938
0.22894635796546936,0.6013237237930298
0.22869300842285156,0.6043062806129456
0.22885578870773315,0.6033344268798828
0.22885577380657196,0.6044906377792358
0.22916872799396515,0.6056970357894897
0.2280460000038147,0.6065851449966431
0.2286049723625183,0.6031166315078735
0.22827377915382385,0.6033679842948914
0.2283976525068283,0.6042057871818542
0.22864457964897156,0.6039376854896545
0.22836264967918396,0.6052111387252808
0.22825446724891663,0.6061662435531616
0.22788967192173004,0.6067694425582886
0.22770339250564575,0.6064175367355347
0.2274288386106491,0.6076574921607971
0.2279825508594513,0.6057305335998535
0.2277097851037979,0.6063002943992615
0.22780771553516388,0.6055127382278442
0.2274375706911087,0.6066186428070068
0.22769221663475037,0.6078920960426331
0.22771801054477692,0.6057640910148621
0.22706745564937592,0.6081601977348328
0.2275102138519287,0.6070375442504883
0.22690370678901672,0.6091488003730774
0.2268902212381363,0.6095342040061951
0.22691483795642853,0.6078920960426331
0.2273453027009964,0.6084450483322144
0.22739450633525848,0.6090147495269775
0.22683988511562347,0.607071042060852
0.22697727382183075,0.6091488003730774
0.22718240320682526,0.6078920960426331
0.22700931131839752,0.6074061393737793
0.22662588953971863,0.6089309453964233
0.22651007771492004,0.6112098097801208
0.22699420154094696,0.6076909899711609
0.22640185058116913,0.6107071042060852
0.22676505148410797,0.6084282994270325
0.22656039893627167,0.6098023056983948
0.22674015164375305,0.6089812517166138
0.22642788290977478,0.6102714538574219
0.22659273445606232,0.6099531054496765
0.22656050324440002,0.6102714538574219
0.2281363606452942,0.6067191958427429
0.2263616919517517,0.6086460947990417
0.2265629917383194,0.6087633967399597
0.22629030048847198,0.61025470495224
0.22619366645812988,0.6106568574905396
0.2258339822292328,0.61286860704422
0.22572320699691772,0.612148106098175
0.22648759186267853,0.6120978593826294
0.22531355917453766,0.61286860704422
0.2254178524017334,0.6141756176948547
0.22606298327445984,0.6115281581878662
0.22524119913578033,0.6157171726226807
0.22546888887882233,0.6121648550033569
0.22554489970207214,0.6124162077903748
0.22493821382522583,0.6131032109260559
0.22566165030002594,0.6123994588851929
0.22552606463432312,0.6144604682922363
0.22562842071056366,0.612600564956665
0.22507604956626892,0.6149966716766357
0.2248823195695877,0.6146112680435181
0.22544780373573303,0.612148106098175
0.22544007003307343,0.6142929196357727
0.22493396699428558,0.6144437193870544
0.2247147411108017,0.6173760294914246
0.224305659532547,0.6160187721252441
0.22487467527389526,0.615449070930481
0.22483840584754944,0.6137064099311829
0.2248232662677765,0.6133043169975281
0.2250135987997055,0.6141253113746643
0.2251003533601761,0.6140583157539368
0.22490553557872772,0.6153987646102905
0.22443999350070953,0.6153485178947449
0.2246936410665512,0.6137232184410095
0.22486364841461182,0.6137567162513733
0.22442519664764404,0.616856575012207
0.22449633479118347,0.6145945191383362
0.2244136929512024,0.6148961186408997
0.2245418280363083,0.6159852743148804
0.22434458136558533,0.6182305812835693
0.2251695841550827,0.6133378148078918
0.22478587925434113,0.6147620677947998
0.22385846078395844,0.6163874268531799
0.22415226697921753,0.6162198185920715
0.2238483726978302,0.6159685254096985
0.22436749935150146,0.6170576214790344
0.22400595247745514,0.6180127263069153
0.2235579788684845,0.6158344745635986
0.22438760101795197,0.6159349679946899
0.2242465615272522,0.6146112680435181
0.22394897043704987,0.6175603270530701
0.2236984819173813,0.6188170313835144
0.22380344569683075,0.618280827999115
0.22366610169410706,0.6162198185920715
0.2241228073835373,0.6153150200843811
0.22413688898086548,0.6149463653564453
0.22454522550106049,0.6159517168998718
0.2233380377292633,0.6174262762069702
0.2233784943819046,0.6198726296424866
0.22336412966251373,0.6185489296913147
0.22376292943954468,0.616856575012207
0.22314627468585968,0.6201239824295044
0.22353552281856537,0.6188337802886963
0.22329790890216827,0.618498682975769
0.22333820164203644,0.6179457306861877
0.22346776723861694,0.6179289817810059
0.22314758598804474,0.6196213364601135
0.22306297719478607,0.6193699836730957
0.2227684110403061,0.6203250885009766
0.22467724978923798,0.6138404607772827
0.2230405956506729,0.6196715831756592
0.22270116209983826,0.6197553873062134
0.22342237830162048,0.620408833026886
0.22265227138996124,0.6216990351676941
0.2234351485967636,0.6160020232200623
0.22267073392868042,0.6185154318809509
0.22247953712940216,0.6200234293937683
0.22274963557720184,0.6182975769042969
0.22278928756713867,0.6217995882034302
0.22306059300899506,0.6192526817321777
0.2228710949420929,0.6184483766555786
0.22265052795410156,0.6210455894470215
0.2224879264831543,0.6217158436775208
0.22285346686840057,0.6197553873062134
0.22235660254955292,0.6213974356651306
0.2232692986726761,0.6196883320808411
0.22248055040836334,0.622536838054657
0.22301442921161652,0.6191521286964417
0.22315941751003265,0.6207607388496399
0.22232700884342194,0.6213136911392212
0.22258822619915009,0.6210288405418396
0.223840594291687,0.6192861795425415
0.2220514416694641,0.6215314865112305
0.2228451520204544,0.6210288405418396
0.2228538990020752,0.6217158436775208
0.22256644070148468,0.6226876378059387
0.2227611243724823,0.62193363904953
0.22248004376888275,0.6223357915878296
0.2227763831615448,0.6208780407905579
0.22220492362976074,0.6208947896957397
0.22245770692825317,0.6234584450721741
0.22250106930732727,0.6236594915390015
0.2222561240196228,0.6230395436286926
0.22246354818344116,0.6205596327781677
0.22224906086921692,0.6232741475105286
0.22175510227680206,0.624396800994873
0.22199949622154236,0.6235086917877197
0.22262759506702423,0.6206936836242676
0.22196534276008606,0.6227211952209473
0.22238871455192566,0.6216320395469666
0.22161994874477386,0.6267091035842896
0.22207027673721313,0.6223022937774658
0.221910759806633,0.6230897903442383
0.2217130959033966,0.623810350894928
0.2214643359184265,0.6225200891494751
0.22181110084056854,0.6221347451210022
0.2217833548784256,0.6230227947235107
0.22124142944812775,0.6248157024383545
0.22125020623207092,0.6240281462669373
0.2222280204296112,0.622536838054657
0.22161319851875305,0.6227714419364929
0.22238776087760925,0.6217995882034302
0.2215813547372818,0.6216320395469666
0.22094498574733734,0.6258043050765991
0.22129428386688232,0.6241119503974915
0.22114197909832,0.6242291927337646
0.2213454693555832,0.6232238411903381
0.22160813212394714,0.6222855448722839
0.22148950397968292,0.6230060458183289
0.22069355845451355,0.6247318983078003
0.22115890681743622,0.6253519058227539
0.22193321585655212,0.6233076453208923
0.22097830474376678,0.6256535053253174
0.2209317535161972,0.62369304895401
0.22089117765426636,0.6255697011947632
0.2213364988565445,0.6239611506462097
0.22047655284404755,0.6249161958694458
0.2212318629026413,0.6237265467643738
0.22183841466903687,0.6232908964157104
0.22079379856586456,0.6249497532844543
0.22065432369709015,0.62369304895401
0.22054454684257507,0.6249665021896362
0.22082988917827606,0.6234081983566284
0.22126471996307373,0.6243129968643188
0.22064726054668427,0.625938355922699
0.22037522494792938,0.6253519058227539
0.220603808760643,0.6259216070175171
0.22042734920978546,0.6268766522407532
0.22085760533809662,0.6258545517921448
0.22144225239753723,0.6237097978591919
0.22132043540477753,0.6237767934799194
0.22101247310638428,0.6239108443260193
0.22079472243785858,0.6267091035842896
0.22004590928554535,0.6267091035842896
0.22052352130413055,0.6252346038818359
0.22036606073379517,0.6262902021408081
0.2203071564435959,0.6278652548789978
0.22022618353366852,0.6255697011947632
0.2197166085243225,0.6266085505485535
0.22020621597766876,0.6265415549278259
0.2201041430234909,0.6268599033355713
0.2207787185907364,0.624514102935791
0.22036655247211456,0.6272620558738708
0.22054556012153625,0.6273961067199707
0.2200901210308075,0.6281836628913879
0.22011996805667877,0.6268934607505798
0.2205282300710678,0.626524806022644
0.22114138305187225,0.6249161958694458
0.21992719173431396,0.6278988122940063
0.22016943991184235,0.6253350973129272
0.2202989012002945,0.6255027055740356
0.22029542922973633,0.6265080571174622
0.21986298263072968,0.6265750527381897
0.22022752463817596,0.6262734532356262
0.2200179249048233,0.6269772052764893
0.22058452665805817,0.6246816515922546
0.21996146440505981,0.6271447539329529
0.2198953926563263,0.6261561512947083
0.22021465003490448,0.6267258524894714
0.22055497765541077,0.6265415549278259
0.21994183957576752,0.6254021525382996
0.21915188431739807,0.6295576691627502
0.21981921792030334,0.6281166076660156
0.21924424171447754,0.6291052103042603
0.21982140839099884,0.6267761588096619
0.2198042869567871,0.6264913082122803
0.21936027705669403,0.6275134086608887
0.21953792870044708,0.6296414136886597
0.21944373846054077,0.6269269585609436
0.21965080499649048,0.6269939541816711
0.21997709572315216,0.6269772052764893
0.21924130618572235,0.6285187602043152
0.2197987586259842,0.6282004117965698
0.21943874657154083,0.6286863088607788
0.2193852961063385,0.6284852623939514
0.21896624565124512,0.6292225122451782
0.2191862314939499,0.6296581625938416
0.2193022072315216,0.6285690069198608
0.21917812526226044,0.6289544105529785
0.21925584971904755,0.6289544105529785
0.21961383521556854,0.6280328631401062
0.21910463273525238,0.628552258014679
0.22010654211044312,0.627345860004425
0.21944497525691986,0.6296581625938416
0.21937301754951477,0.6275134086608887
0.21942687034606934,0.6276307106018066
0.21921417117118835,0.6284852623939514
0.21931269764900208,0.630077064037323
0.2187034636735916,0.6294906139373779
0.21884968876838684,0.6304289698600769
0.2190607786178589,0.6292727589607239
0.21907074749469757,0.6294571161270142
0.21983538568019867,0.6276809573173523
0.21848571300506592,0.629591166973114
0.21887128055095673,0.629708468914032
0.21850183606147766,0.6311494708061218
0.21893475949764252,0.6298760175704956
0.21905919909477234,0.6297922134399414
0.21946658194065094,0.6289711594581604
0.21893095970153809,0.6304959654808044
0.21831463277339935,0.6286360621452332
0.2189517468214035,0.6314510703086853
0.21956363320350647,0.6284014582633972
0.21936820447444916,0.6292225122451782
0.2188004106283188,0.6305630207061768
0.21843336522579193,0.630412220954895
0.21897956728935242,0.6291219592094421
0.21883495151996613,0.629959762096405
0.21879033744335175,0.6295408606529236
0.21827909350395203,0.631836473941803
0.21862727403640747,0.6305462718009949
0.21842074394226074,0.6326239705085754
0.21914122998714447,0.6309651732444763
