Y,Y_real,Y_probability
0,0,0.76322
0,0,0.6886191
0,0,0.55870324
0,0,0.5495295
0,0,0.5012709
0,0,0.4873024
0,0,0.47200498
0,0,0.4550205
0,0,0.45446625
0,0,0.73134136
0,0,0.6446489
0,0,0.63729465
0,0,0.53704196
0,0,0.7157886
0,0,0.6198652
0,0,0.5829185
0,0,0.41818097
0,0,0.4523487
0,0,0.4552338
0,0,0.47401673
0,0,0.47703847
0,0,0.9456238
0,0,0.9361259
0,0,0.49465504
0,0,0.49198052
0,0,0.5090664
0,0,0.5096917
0,0,0.5102763
0,0,0.5114669
0,0,0.50120234
0,0,0.49736375
0,0,0.49828148
0,0,0.49924305
0,0,0.5067487
0,0,0.51036227
0,0,0.51227385
0,0,0.5061368
0,0,0.5077263
0,0,0.507826
0,0,0.5087497
0,0,0.4979824
0,0,0.4980105
0,0,0.4984165
0,0,0.49882892
0,0,0.49882892
0,0,0.49882892
0,0,0.49882892
0,0,0.49893886
0,0,0.49772307
0,0,0.49765843
0,0,0.49743977
0,0,0.49729773
0,0,0.49729773
0,0,0.49729773
0,0,0.49729773
0,0,0.49729773
0,0,0.49782717
0,0,0.46566188
0,0,0.4656511
0,0,0.47001824
0,0,0.477586
0,0,0.47978288
0,0,0.48124808
0,0,0.48159474
0,0,0.81192935
0,0,0.8130553
0,0,0.80974656
0,0,0.7740166
0,0,0.80510557
0,0,0.7338644
1,0,0.9774438
0,0,0.7337055
1,0,0.97964764
1,0,0.99281675
1,0,0.9902727
1,0,0.98816687
1,0,0.9883038
1,0,0.9895944
1,0,0.9891973
1,0,0.9882593
1,0,0.98987824
1,0,0.9897786
1,0,0.9892692
1,0,0.98571575
1,0,0.9852333
1,0,0.9852263
1,0,0.9825212
1,0,0.9764013
1,0,0.97320104
1,0,0.9727046
1,0,0.97384346
1,0,0.9807117
1,0,0.9886097
1,0,0.98915374
1,0,0.9858957
1,0,0.9861826
1,0,0.9869524
1,0,0.98888594
1,0,0.9903892
1,0,0.99044937
1,0,0.9905259
1,0,0.9915857
1,0,0.99186003
1,0,0.99186003
1,0,0.9917557
1,0,0.9912276
1,0,0.9910718
1,0,0.99109566
1,0,0.9911271
1,0,0.99212193
0,0,0.8789127
0,0,0.71910983
0,0,0.7515482
1,0,0.9905228
0,0,0.4559692
