Y,Y_real,Y_probability
0,0,0.3638585
0,0,0.365653
0,0,0.36461967
0,0,0.37223047
0,0,0.37490883
1,0,0.9998453
1,0,0.9913726
1,0,0.99191284
1,0,0.9913795
1,0,0.999672
1,0,0.99737877
1,0,0.9978879
1,0,0.9999528
1,0,0.9999048
1,0,0.9998806
1,0,0.999872
1,0,0.99986535
1,0,0.9999405
1,0,0.99973637
1,0,0.9997603
0,0,0.3843252
0,0,0.38446468
0,0,0.38451743
0,0,0.38450128
0,0,0.38449705
0,0,0.38449705
1,0,0.9998784
1,0,0.9997109
1,0,0.99971
1,0,0.99971396
0,0,0.85895836
0,0,0.37550563
0,0,0.3654972
0,0,0.3647144
1,0,0.99970275
1,0,0.9997319
1,0,0.9996726
1,0,0.99706995
1,0,0.9984665
0,0,0.3638464
1,0,0.999699
1,0,0.99965376
1,0,0.99971914
1,0,0.9996471
1,0,0.9996958
1,0,0.99969864
1,0,0.9996971
1,0,0.99969697
1,0,0.9996942
1,0,0.9996916
1,0,0.9996735
1,0,0.999652
1,0,0.9982702
1,0,0.99981576
1,0,0.9997946
1,0,0.9998562
1,0,0.999791
1,0,0.999786
1,0,0.9997633
1,0,0.9997255
1,0,0.99972665
1,0,0.99973667
1,0,0.9997406
1,0,0.99974257
1,0,0.9997555
1,0,0.99978536
1,0,0.99979603
1,0,0.9998428
1,0,0.99984306
1,0,0.9998431
1,0,0.99969095
1,0,0.999691
1,0,0.9997008
1,0,0.99968374
0,0,0.7204951
0,0,0.65275586
0,0,0.8052786
0,0,0.77490056
1,0,0.9994437
1,0,0.9995943
1,0,0.9998065
1,0,0.9998768
0,0,0.92469364
0,0,0.83955073
0,0,0.86127156
0,0,0.8632125
1,0,0.9626685
1,0,0.9535839
1,0,0.9720859
1,0,0.99967945
1,0,0.99969125
1,0,0.9996903
1,0,0.99969584
1,0,0.9997104
1,0,0.9988731
1,0,0.9997212
1,0,0.9996646
1,0,0.9996274
1,0,0.9996418
1,0,0.9997169
1,0,0.99972755
0,0,0.48556527
1,0,0.95674926
0,0,0.544951
1,0,0.9808466
1,0,0.9808466
1,0,0.9790451
1,0,0.9981802
1,0,0.99885255
1,0,0.9987304
1,0,0.9995533
1,0,0.9996545
1,0,0.99982387
1,0,0.99966484
1,0,0.9997048
1,0,0.9997416
1,0,0.999701
1,0,0.9998357
1,0,0.99971306
1,0,0.9996589
1,0,0.9996648
1,0,0.99974644
1,0,0.9997463
1,0,0.9996771
1,0,0.99971646
1,0,0.9996863
1,0,0.999686
1,0,0.99968565
1,0,0.99968565
1,0,0.99968565
1,0,0.99968565
1,0,0.99968565
1,0,0.99968565
1,0,0.99968565
1,0,0.9996855
1,0,0.9996839
1,0,0.9996838
1,0,0.9996835
1,0,0.99920005
1,0,0.99918795
1,0,0.9991256
1,0,0.99912083
1,0,0.99911916
1,0,0.9997786
1,0,0.9997626
1,0,0.99974984
1,0,0.99714094
1,0,0.99800766
1,0,0.99988323
1,0,0.99986315
1,0,0.9997521
1,0,0.9997307
1,0,0.9997937
1,0,0.999901
1,0,0.99837464
1,0,0.9991894
1,0,0.9991875
1,0,0.99757946
1,0,0.9998289
1,0,0.9996848
1,0,0.9996633
1,0,0.9997136
1,0,0.9934841
1,0,0.99905384
1,0,0.99859124
1,0,0.9986048
1,0,0.99928737
1,0,0.9989163
1,0,0.9990247
1,0,0.9990666
1,0,0.99907726
1,0,0.99937534
1,0,0.9992724
1,0,0.9994538
1,0,0.9994256
1,0,0.9994315
1,0,0.9995239
1,0,0.999516
1,0,0.9994994
1,0,0.9994773
1,0,0.9994773
1,0,0.99947673
1,0,0.99957234
1,0,0.99967206
1,0,0.99924237
1,0,0.99872327
1,0,0.99864984
1,0,0.998419
1,0,0.9984112
1,0,0.99882644
0,0,0.38447812
0,0,0.3844917
0,0,0.3845295
0,0,0.38400772
0,0,0.38437968
0,0,0.38452756
0,0,0.38452756
0,0,0.3844874
0,0,0.383324
0,0,0.383324
0,0,0.3842315
0,0,0.3738042
0,0,0.38511062
0,0,0.3845586
0,0,0.38443044
0,0,0.3851631
0,0,0.31225607
0,0,0.3850065
0,0,0.38909784
0,0,0.38914156
1,0,0.9983217
1,0,0.9984394
1,0,0.9982793
1,0,0.99828166
1,0,0.99824953
1,0,0.99823266
1,0,0.99827695
1,0,0.99843884
1,0,0.99905825
1,0,0.9990403
1,0,0.9993186
1,0,0.9995741
1,0,0.9995741
0,0,0.36363807
