Y,Y_real,Y_probability
1,0,0.9986206
1,0,0.99862623
1,0,0.99873537
1,0,0.9987469
1,0,0.99870384
1,0,0.9986583
1,0,0.9986583
1,0,0.9986577
1,0,0.99865764
1,0,0.9986938
1,0,0.9987041
1,0,0.9987041
1,0,0.9987034
1,0,0.9987049
1,0,0.9987049
1,0,0.9987049
1,0,0.9987048
1,0,0.99872524
1,0,0.9987477
1,0,0.9987489
1,0,0.9987489
1,0,0.9987489
1,0,0.9987489
1,0,0.9987489
1,0,0.99876803
1,0,0.99876696
1,0,0.9987451
1,0,0.9987233
1,0,0.9987233
1,0,0.9932555
1,0,0.9932555
1,0,0.9711539
1,0,0.97128206
1,0,0.97128206
1,0,0.97125065
1,0,0.9710827
1,0,0.9707222
1,0,0.97014594
0,0,0.9352337
0,0,0.86457425
0,0,0.854692
0,0,0.83692545
0,0,0.80985504
0,0,0.80630076
0,0,0.8058706
0,0,0.7999138
0,0,0.8051113
0,0,0.8067827
0,0,0.8785537
0,0,0.89533573
0,0,0.8997557
0,0,0.9072866
0,0,0.8994644
0,0,0.8984324
1,0,0.9735152
1,0,0.9810918
1,0,0.98113006
1,0,0.9819621
1,0,0.9841426
1,0,0.9987728
0,0,0.36532134
0,0,0.3652193
0,0,0.36532977
0,0,0.36515355
1,0,0.9989322
1,0,0.9995817
1,0,0.9995848
1,0,0.9995835
1,0,0.99960726
1,0,0.9996183
1,0,0.999615
1,0,0.9996148
1,0,0.99886656
1,0,0.998669
1,0,0.9987576
1,0,0.99881786
1,0,0.99881786
1,0,0.9988168
1,0,0.99881995
1,0,0.99881995
1,0,0.99881995
1,0,0.9988209
1,0,0.9988389
1,0,0.9988389
1,0,0.9988537
1,0,0.9988802
1,0,0.9861714
1,0,0.9720781
1,0,0.971895
1,0,0.9719483
1,0,0.97178745
1,0,0.97163457
1,0,0.970899
1,0,0.9715869
1,0,0.9715953
1,0,0.9715953
1,0,0.97130424
1,0,0.97088414
1,0,0.96853733
1,0,0.9683922
1,0,0.97189593
1,0,0.9702619
1,0,0.97011536
1,0,0.96879786
1,0,0.9682301
1,0,0.9681347
1,0,0.9681347
1,0,0.9681347
1,0,0.96811044
1,0,0.96792465
1,0,0.9976144
1,0,0.994082
1,0,0.9933042
0,0,0.3898558
0,0,0.3898446
0,0,0.3908875
0,0,0.39449328
0,0,0.39659643
0,0,0.40169764
0,0,0.40178353
0,0,0.40193608
0,0,0.40199995
0,0,0.4027918
0,0,0.40297866
0,0,0.40298185
0,0,0.40289354
0,0,0.39731503
0,0,0.4032276
0,0,0.40332827
0,0,0.40334356
1,0,0.9994727
0,0,0.3976932
0,0,0.39845827
0,0,0.39845827
0,0,0.39846992
0,0,0.3947384
0,0,0.39252684
0,0,0.36639276
0,0,0.3664729
0,0,0.30666757
0,0,0.30523777
0,0,0.30523777
0,0,0.30520943
0,0,0.3051193
0,0,0.3079697
0,0,0.37471777
0,0,0.37488884
0,0,0.38447356
0,0,0.37725183
0,0,0.3846499
0,0,0.3867676
0,0,0.3867699
0,0,0.38699982
0,0,0.3875555
0,0,0.3874861
1,0,0.99936974
1,0,0.9996282
1,0,0.9996266
1,0,0.999626
1,0,0.99961364
1,0,0.99961364
1,0,0.99961364
1,0,0.9995995
1,0,0.99958575
1,0,0.99958575
1,0,0.99958575
1,0,0.99958575
1,0,0.99958575
1,0,0.9994313
1,0,0.9995166
1,0,0.9995517
1,0,0.9995636
1,0,0.9995636
1,0,0.9995635
1,0,0.999599
1,0,0.999599
1,0,0.999599
1,0,0.9996108
1,0,0.9996117
1,0,0.9996117
1,0,0.9996123
1,0,0.99962366
1,0,0.99962366
1,0,0.9996217
1,0,0.9996135
1,0,0.9995874
1,0,0.99949795
1,0,0.99949795
1,0,0.9989637
1,0,0.9948547
1,0,0.9948547
1,0,0.9948958
1,0,0.9988022
1,0,0.998878
1,0,0.99878925
1,0,0.9987928
1,0,0.99880195
1,0,0.99880135
1,0,0.99880135
1,0,0.9988018
1,0,0.9988012
1,0,0.9988027
1,0,0.99882406
1,0,0.99882406
1,0,0.9998892
1,0,0.9998812
0,0,0.40442175
0,0,0.40181634
0,0,0.2631366
0,0,0.24700241
1,0,0.99975264
1,0,0.9998027
1,0,0.9997999
1,0,0.9997907
1,0,0.9988966
1,0,0.998871
1,0,0.9987142
1,0,0.9988105
1,0,0.9988429
1,0,0.99884313
1,0,0.99884313
1,0,0.99884313
1,0,0.99884313
1,0,0.9997614
1,0,0.9997629
1,0,0.99976283
1,0,0.99975866
1,0,0.9997588
1,0,0.9997591
1,0,0.99976224
0,0,0.3018023
0,0,0.3037191
0,0,0.3048207
0,0,0.30477986
0,0,0.30711436
0,0,0.30711436
0,0,0.30711436
0,0,0.3071144
1,0,0.99890345
1,0,0.99891263
1,0,0.99891925
1,0,0.99893343
1,0,0.99893314
1,0,0.9989332
1,0,0.9989546
1,0,0.9989918
1,0,0.9989918
1,0,0.9989916
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.9990266
1,0,0.99890757
1,0,0.99890155
1,0,0.99890894
1,0,0.9989094
1,0,0.9989382
1,0,0.99895316
1,0,0.99527013
1,0,0.99848205
1,0,0.998485
1,0,0.99844176
1,0,0.99844176
1,0,0.99846226
1,0,0.9985626
1,0,0.9985615
1,0,0.99857
1,0,0.9984452
1,0,0.998516
1,0,0.9985066
1,0,0.99851537
1,0,0.99851537
1,0,0.99851537
1,0,0.99851537
1,0,0.99851537
1,0,0.9993775
1,0,0.99940497
1,0,0.9997017
1,0,0.99969596
1,0,0.999698
1,0,0.99958295
1,0,0.9996841
1,0,0.9996766
1,0,0.9996948
1,0,0.9996774
1,0,0.9996882
1,0,0.9996906
1,0,0.9996487
1,0,0.9996228
1,0,0.99958694
0,0,0.3839629
0,0,0.38376066
0,0,0.38418287
0,0,0.3841627
0,0,0.3826737
0,0,0.38267055
0,0,0.3826956
0,0,0.3827616
0,0,0.38318455
0,0,0.38321868
0,0,0.38293117
0,0,0.3830471
0,0,0.38319623
0,0,0.38376665
0,0,0.3835726
1,0,0.9971926
1,0,0.999293
1,0,0.99656636
1,0,0.9966715
1,0,0.99575406
1,0,0.99954015
1,0,0.9995548
1,0,0.99876297
1,0,0.95263153
1,0,0.9525748
1,0,0.977014
0,0,0.93599343
0,0,0.6546206
0,0,0.36094746
0,0,0.3617345
0,0,0.3057662
0,0,0.3057986
0,0,0.30588996
0,0,0.30622768
0,0,0.30622768
0,0,0.30622768
0,0,0.30622017
0,0,0.30551502
0,0,0.30541763
0,0,0.30499548
0,0,0.30646753
0,0,0.4275421
0,0,0.30876383
0,0,0.30877787
0,0,0.38413695
0,0,0.40178928
1,0,0.98373026
