Y,Y_real,Y_probability
0,0,0.4576977
0,0,0.5280504
0,0,0.57098114
0,0,0.48044097
0,0,0.7349801
0,0,0.6667401
0,0,0.5139391
0,0,0.55461466
0,0,0.5533669
0,0,0.46332443
0,0,0.4431621
0,0,0.56212425
0,0,0.50818294
0,0,0.57039386
0,0,0.56214327
0,0,0.5077683
0,0,0.5050277
0,0,0.4735802
0,0,0.483449
0,0,0.5381107
0,0,0.5277569
0,0,0.51150966
0,0,0.5112218
0,0,0.60653204
0,0,0.4949641
0,0,0.4934437
0,0,0.4964115
0,0,0.4998115
0,0,0.6907017
0,0,0.5885473
0,0,0.6007667
0,0,0.57710737
0,0,0.6061281
0,0,0.59354246
0,0,0.6333311
0,0,0.435158
0,0,0.47499692
0,0,0.45108798
0,0,0.4728635
0,0,0.4827971
0,0,0.47828096
0,0,0.47965506
0,0,0.46604308
0,0,0.46247518
0,0,0.4683809
0,0,0.46389067
0,0,0.7755069
0,0,0.4315627
0,0,0.48409033
0,0,0.49064615
0,0,0.48819724
0,0,0.4810154
0,0,0.48437268
0,0,0.48888645
0,0,0.46789467
0,0,0.422148
0,0,0.4602943
0,0,0.46924424
0,0,0.452159
0,0,0.44985688
0,0,0.4593341
0,0,0.46199682
0,0,0.4627021
0,0,0.504078
0,0,0.44552094
0,0,0.7462294
0,0,0.8794169
0,0,0.8945604
0,0,0.5192561
0,0,0.43491766
0,0,0.5554074
0,0,0.43722147
0,0,0.61727935
0,0,0.652504
0,0,0.66295844
0,0,0.6352342
0,0,0.55617577
0,0,0.64500934
0,0,0.73271966
0,0,0.68697816
0,0,0.7301781
0,0,0.7329685
0,0,0.73215127
0,0,0.58213985
0,0,0.7065124
0,0,0.7255762
0,0,0.69439393
0,0,0.6943653
0,0,0.6944986
0,0,0.6915211
0,0,0.7141943
0,0,0.6359671
0,0,0.6041083
0,0,0.58894736
0,0,0.54757476
0,0,0.56751513
0,0,0.58544844
0,0,0.61792326
0,0,0.6137307
0,0,0.5394938
0,0,0.8196595
0,0,0.49351287
0,0,0.469526
0,0,0.5043526
0,0,0.49407873
0,0,0.482359
0,0,0.49925423
0,0,0.5951603
0,0,0.7407496
0,0,0.6919356
0,0,0.7522954
0,0,0.9346213
0,0,0.77414364
0,0,0.8111907
0,0,0.49578214
0,0,0.4866921
0,0,0.39840165
0,0,0.39603335
0,0,0.48243263
0,0,0.45548728
0,0,0.82531315
0,0,0.767256
0,0,0.5592256
0,0,0.5430422
0,0,0.5049159
0,0,0.45608327
0,0,0.4967679
0,0,0.7425591
0,0,0.58568245
0,0,0.5459267
0,0,0.6900342
0,0,0.47886354
