Y,Y_real,Y_probability
0,0,0.4820861
0,0,0.44788298
0,0,0.42858884
0,0,0.4275787
0,0,0.40350315
0,0,0.39395007
0,0,0.4135688
0,0,0.4009489
0,0,0.39074954
0,0,0.4564287
0,0,0.43110117
0,0,0.43110386
0,0,0.41555873
0,0,0.48437738
0,0,0.5924654
0,0,0.6278565
0,0,0.83548343
0,0,0.39819175
0,0,0.37684068
0,0,0.46452752
0,0,0.4760689
0,0,0.8986545
0,0,0.89758724
0,0,0.2252279
0,0,0.24987218
0,0,0.36788517
0,0,0.37676165
0,0,0.382596
0,0,0.3929408
0,0,0.305433
0,0,0.30484784
0,0,0.30741692
0,0,0.31243053
0,0,0.34496835
0,0,0.38076368
0,0,0.39853048
0,0,0.3164373
0,0,0.33089635
0,0,0.3322317
0,0,0.34609687
0,0,0.25291243
0,0,0.25279623
0,0,0.2554151
0,0,0.25792047
0,0,0.25792047
0,0,0.25792047
0,0,0.25792047
0,0,0.25752938
0,0,0.23647563
0,0,0.21646394
0,0,0.21548998
0,0,0.21391207
0,0,0.21391207
0,0,0.21391207
0,0,0.21391207
0,0,0.21391207
0,0,0.19881232
0,0,0.36372623
0,0,0.3638799
0,0,0.3463687
0,0,0.31444997
0,0,0.3006201
0,0,0.28919947
0,0,0.28928337
1,0,0.97428864
1,0,0.97401506
1,0,0.9752788
1,0,0.97454906
1,0,0.97505486
1,0,0.9659254
1,0,0.97531533
1,0,0.96815544
0,0,0.92268556
0,0,0.9261898
0,0,0.92724746
0,0,0.9293128
0,0,0.92759264
0,0,0.9200207
0,0,0.9062932
0,0,0.9063936
0,0,0.9172528
0,0,0.91719776
0,0,0.915637
0,0,0.91820365
0,0,0.9184565
0,0,0.91841173
0,0,0.9202915
0,0,0.92459965
0,0,0.9287009
0,0,0.92931587
0,0,0.92890215
0,0,0.9296577
0,0,0.9388503
0,0,0.9399545
0,0,0.9296583
0,0,0.9294488
0,0,0.91969454
0,0,0.9142326
0,0,0.9193356
0,0,0.93075925
0,0,0.93081987
0,0,0.92286474
0,0,0.9196173
0,0,0.9196173
0,0,0.91991806
0,0,0.92750126
0,0,0.9296198
0,0,0.9314631
0,0,0.9293146
0,0,0.91373825
0,0,0.89550996
0,0,0.89074165
0,0,0.9429161
1,0,0.9828113
0,0,0.4304763
0,0,0.91783106
0,0,0.92839116
0,0,0.26483476
0,0,0.25170094
0,0,0.22988978
0,0,0.24027252
0,0,0.38522625
0,0,0.41178566
0,0,0.41981757
0,0,0.4313266
0,0,0.4200235
0,0,0.39162478
0,0,0.4847423
0,0,0.4859834
0,0,0.5172034
0,0,0.41384473
0,0,0.4046824
0,0,0.39823633
0,0,0.39051765
0,0,0.4337329
0,0,0.43883747
0,0,0.43025222
0,0,0.43251583
0,0,0.43513975
0,0,0.61390686
0,0,0.596717
0,0,0.69711465
0,0,0.67893827
0,0,0.69682616
0,0,0.7012414
0,0,0.70210606
0,0,0.68512356
0,0,0.5989549
0,0,0.5111418
0,0,0.6970311
0,0,0.6502818
0,0,0.43129086
0,0,0.618604
0,0,0.5651747
0,0,0.5060354
0,0,0.55219156
0,0,0.50821245
0,0,0.66719943
0,0,0.69437385
0,0,0.7066433
0,0,0.7094101
0,0,0.7096491
0,0,0.61256194
0,0,0.49612013
0,0,0.6002168
0,0,0.5882686
0,0,0.5883584
0,0,0.5896585
0,0,0.5820907
0,0,0.57266164
0,0,0.7567223
0,0,0.7574766
0,0,0.65852016
0,0,0.63610524
0,0,0.58630866
0,0,0.59746736
0,0,0.8144385
0,0,0.8144385
0,0,0.8145965
0,0,0.7759117
0,0,0.7759314
0,0,0.74061775
0,0,0.7017501
0,0,0.700788
0,0,0.70093924
0,0,0.6814024
0,0,0.6546401
0,0,0.46258536
0,0,0.86070406
0,0,0.523871
0,0,0.52385664
0,0,0.5859475
0,0,0.42583442
0,0,0.5866882
0,0,0.55194914
0,0,0.54920334
0,0,0.54852676
0,0,0.5539239
0,0,0.5612176
0,0,0.56219083
0,0,0.86742896
0,0,0.8437323
0,0,0.5989261
0,0,0.56074876
0,0,0.6561311
0,0,0.6508177
0,0,0.6441347
0,0,0.63861626
0,0,0.7048599
0,0,0.70302665
0,0,0.43897027
0,0,0.4135069
0,0,0.6769282
0,0,0.45061186
0,0,0.9322962
0,0,0.91823566
0,0,0.29592592
0,0,0.34565273
0,0,0.33185723
0,0,0.36641958
0,0,0.36656517
0,0,0.27964
0,0,0.331901
0,0,0.32956725
0,0,0.29252094
0,0,0.2949904
0,0,0.36868468
0,0,0.32673806
0,0,0.33815014
0,0,0.4453205
0,0,0.43774542
0,0,0.3998827
0,0,0.41885555
0,0,0.43509185
0,0,0.36236548
0,0,0.37750527
0,0,0.38372356
0,0,0.44739512
0,0,0.47024637
0,0,0.5365993
0,0,0.55322057
0,0,0.55298
0,0,0.65549076
0,0,0.65549076
0,0,0.65549076
0,0,0.47626218
0,0,0.50626
0,0,0.5012932
0,0,0.49508467
0,0,0.49017766
0,0,0.6446862
1,0,0.97762907
1,0,0.98453546
0,0,0.8201125
0,0,0.39596665
0,0,0.6472327
0,0,0.73539805
0,0,0.7443318
0,0,0.7437366
0,0,0.5268223
0,0,0.4954703
1,0,0.9617442
0,0,0.48158053
0,0,0.40492958
0,0,0.4125169
0,0,0.4073715
0,0,0.47294796
0,0,0.5080638
0,0,0.40968862
0,0,0.40771016
0,0,0.4272132
0,0,0.37600875
0,0,0.3690849
0,0,0.36346963
0,0,0.36719954
0,0,0.33034
0,0,0.2973982
0,0,0.27397555
0,0,0.27643606
0,0,0.5516155
0,0,0.5360652
0,0,0.4986222
0,0,0.4946361
0,0,0.50769335
0,0,0.49497244
0,0,0.5768393
0,0,0.57985246
0,0,0.49443716
0,0,0.657145
0,0,0.67127734
0,0,0.6689952
0,0,0.69178706
0,0,0.6941918
0,0,0.69460744
0,0,0.6948093
0,0,0.69502443
0,0,0.69550735
0,0,0.71929187
0,0,0.7452364
0,0,0.73859733
0,0,0.71379435
0,0,0.7126443
0,0,0.682649
0,0,0.64454806
0,0,0.61955035
0,0,0.33313727
0,0,0.33292252
0,0,0.3945305
0,0,0.4051986
0,0,0.38107306
0,0,0.56496674
0,0,0.39230597
0,0,0.42950967
0,0,0.4293038
0,0,0.42834455
0,0,0.42819297
0,0,0.38896194
0,0,0.41271985
0,0,0.5518227
0,0,0.48966703
0,0,0.48966703
0,0,0.4895398
0,0,0.48952764
0,0,0.49256134
0,0,0.81178415
0,0,0.71476156
0,0,0.75134647
0,0,0.40436432
0,0,0.606115
0,0,0.49950305
0,0,0.49826726
0,0,0.49570465
0,0,0.51356256
0,0,0.51620704
0,0,0.52611595
0,0,0.5128031
0,0,0.59579337
0,0,0.656918
0,0,0.49786866
0,0,0.4061918
0,0,0.40631077
0,0,0.60199153
0,0,0.38246155
0,0,0.3910088
0,0,0.50958663
0,0,0.55029345
0,0,0.28297374
0,0,0.16051461
0,0,0.15899195
0,0,0.15795211
0,0,0.24549982
0,0,0.35165215
0,0,0.33554506
0,0,0.33567077
0,0,0.21596034
0,0,0.25765273
0,0,0.25697765
0,0,0.50779325
0,0,0.41238418
0,0,0.32455564
0,0,0.23196948
0,0,0.94331676
0,0,0.8503095
0,0,0.6803811
0,0,0.5728554
0,0,0.68678635
0,0,0.45216745
0,0,0.56974596
0,0,0.5818592
0,0,0.55950075
0,0,0.71766305
0,0,0.49576092
0,0,0.4956086
0,0,0.52453035
0,0,0.4844807
0,0,0.53207767
0,0,0.53180176
0,0,0.53059715
0,0,0.53579783
0,0,0.536484
0,0,0.5398848
0,0,0.53786117
0,0,0.5383031
0,0,0.5383031
0,0,0.5383031
0,0,0.5383031
0,0,0.53842324
0,0,0.5379421
0,0,0.5377979
0,0,0.5374467
0,0,0.746769
0,0,0.70154566
0,0,0.70154566
0,0,0.70154566
