Y,Y_real,Y_probability
1,0,0.9524861
1,0,0.952587
1,0,0.95188576
1,0,0.9519021
1,0,0.9516524
1,0,0.95128924
1,0,0.95141834
1,0,0.9514083
1,0,0.95173335
1,0,0.9512294
1,0,0.9512268
1,0,0.9512392
1,0,0.9512959
1,0,0.95112425
1,0,0.9511408
1,0,0.95180595
1,0,0.95266336
1,0,0.95189065
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.95193017
1,0,0.9519362
1,0,0.9520307
1,0,0.952011
1,0,0.952011
1,0,0.952011
1,0,0.9519785
1,0,0.9523527
1,0,0.957824
1,0,0.9565959
1,0,0.9561434
1,0,0.9561434
1,0,0.9561448
1,0,0.9665633
1,0,0.96225214
1,0,0.9628809
1,0,0.9621461
1,0,0.96209437
1,0,0.9774166
1,0,0.9777872
1,0,0.9777528
1,0,0.9780476
1,0,0.97774136
1,0,0.9778259
1,0,0.97789216
1,0,0.9778689
1,0,0.977819
1,0,0.9777864
1,0,0.99702036
1,0,0.9845359
1,0,0.9837087
1,0,0.96637684
0,0,0.9351833
0,0,0.8446229
0,0,0.8490484
0,0,0.89718103
1,0,0.9628813
1,0,0.9714563
1,0,0.9726572
0,0,0.5040482
0,0,0.52723575
0,0,0.53580874
0,0,0.5388477
0,0,0.5360804
0,0,0.52914965
0,0,0.3971499
0,0,0.3901895
0,0,0.3946373
0,0,0.3953318
0,0,0.39200193
0,0,0.39142853
0,0,0.39133123
0,0,0.39138815
0,0,0.39030576
1,0,0.99785733
1,0,0.9978434
1,0,0.9979312
1,0,0.9971899
1,0,0.9939159
1,0,0.99572164
1,0,0.991054
1,0,0.99415976
1,0,0.992111
1,0,0.9940569
1,0,0.9940266
1,0,0.99421877
1,0,0.9931618
1,0,0.9912145
1,0,0.9964624
1,0,0.99433786
1,0,0.99006736
1,0,0.98667794
1,0,0.9882616
0,0,0.5756023
0,0,0.543906
0,0,0.5634839
0,0,0.55983734
0,0,0.6185842
0,0,0.6036393
0,0,0.59232956
0,0,0.60081893
0,0,0.37991497
0,0,0.3802179
0,0,0.3806747
0,0,0.3797132
1,0,0.9561721
1,0,0.9562254
1,0,0.95626706
1,0,0.9562902
1,0,0.95625764
1,0,0.9562573
1,0,0.9562737
1,0,0.9560318
1,0,0.9559226
1,0,0.9558969
1,0,0.96295077
1,0,0.96754706
1,0,0.97677326
1,0,0.97212845
1,0,0.9685785
1,0,0.9683545
1,0,0.9679835
1,0,0.9680227
1,0,0.97047895
1,0,0.9710732
1,0,0.96492064
0,0,0.6909535
0,0,0.63685745
0,0,0.61139596
0,0,0.6092213
1,0,0.99821955
1,0,0.9977577
1,0,0.99739915
1,0,0.9965579
1,0,0.99520636
1,0,0.9952064
1,0,0.99513257
1,0,0.99716413
1,0,0.9970191
1,0,0.9967584
1,0,0.99661064
1,0,0.99672925
1,0,0.9967691
1,0,0.9968046
1,0,0.99687886
1,0,0.9973749
1,0,0.9981015
1,0,0.9981295
1,0,0.99809635
1,0,0.99800825
1,0,0.9981894
1,0,0.9978378
1,0,0.99861145
1,0,0.998379
1,0,0.9984514
1,0,0.9990709
1,0,0.9753845
1,0,0.9533523
1,0,0.9545765
1,0,0.9539569
1,0,0.95301497
1,0,0.9528869
1,0,0.95641565
1,0,0.95381963
1,0,0.954226
1,0,0.9542248
1,0,0.95425993
1,0,0.9525176
1,0,0.9511859
1,0,0.9906932
1,0,0.99180776
1,0,0.9918294
1,0,0.98728436
1,0,0.9841908
1,0,0.98425233
1,0,0.98425233
1,0,0.9555322
1,0,0.9554648
1,0,0.9553855
1,0,0.95591265
1,0,0.95487773
1,0,0.99876887
1,0,0.99882
1,0,0.99880445
1,0,0.99876124
1,0,0.9986497
1,0,0.998847
1,0,0.99888647
1,0,0.9988703
1,0,0.9557059
1,0,0.9559839
1,0,0.95608515
1,0,0.95632297
1,0,0.9564622
0,0,0.6360993
0,0,0.6358472
0,0,0.6191815
1,0,0.97930324
1,0,0.98699725
0,0,0.71711135
1,0,0.99398834
1,0,0.9858545
1,0,0.9973511
0,0,0.62800056
0,0,0.61982965
0,0,0.4061247
0,0,0.44292742
0,0,0.41486788
0,0,0.3980464
0,0,0.7334657
0,0,0.66902566
0,0,0.689482
0,0,0.7117469
0,0,0.754906
0,0,0.7448589
0,0,0.7427434
1,0,0.98733884
0,0,0.6197266
0,0,0.62281275
0,0,0.6228863
1,0,0.99317425
1,0,0.9901331
1,0,0.9908634
1,0,0.9924068
1,0,0.95063335
1,0,0.9523554
1,0,0.9527827
1,0,0.95191175
0,0,0.94766736
0,0,0.94915724
0,0,0.94784033
0,0,0.94851995
0,0,0.9483811
0,0,0.9488979
0,0,0.94903463
0,0,0.948762
0,0,0.948762
0,0,0.948762
0,0,0.9487658
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9487979
0,0,0.9481638
0,0,0.9477805
0,0,0.9479043
0,0,0.9479043
0,0,0.41711912
1,0,0.99255073
1,0,0.99183875
1,0,0.9908972
1,0,0.99758106
1,0,0.98824084
1,0,0.9878561
1,0,0.9915545
1,0,0.9725128
1,0,0.98203355
1,0,0.9862844
1,0,0.98609203
1,0,0.98069394
1,0,0.9766757
1,0,0.98074985
1,0,0.98203224
1,0,0.9897567
1,0,0.98858935
1,0,0.9863523
1,0,0.988606
1,0,0.9954531
1,0,0.9925156
1,0,0.99403846
1,0,0.97897744
1,0,0.9900274
1,0,0.98587227
1,0,0.9883887
1,0,0.98767227
1,0,0.98790395
1,0,0.99298394
1,0,0.99302816
1,0,0.99288106
1,0,0.9918837
1,0,0.99186325
1,0,0.9568245
1,0,0.9568847
1,0,0.9568869
0,0,0.94823134
0,0,0.8946164
0,0,0.88135576
1,0,0.9511035
1,0,0.97667605
1,0,0.9775873
1,0,0.97813374
1,0,0.9850547
1,0,0.9550191
1,0,0.9550766
1,0,0.95504147
1,0,0.9551912
1,0,0.95525396
1,0,0.95423317
1,0,0.9547263
1,0,0.954678
1,0,0.95438015
1,0,0.9542871
1,0,0.9541232
1,0,0.9541306
1,0,0.9539854
0,0,0.5542323
0,0,0.6281906
0,0,0.7256006
0,0,0.69251573
0,0,0.7029217
0,0,0.71033317
1,0,0.9945149
1,0,0.99447906
1,0,0.99438566
1,0,0.99390286
1,0,0.993789
1,0,0.9926794
1,0,0.9919842
1,0,0.99192435
1,0,0.99008536
1,0,0.99008536
1,0,0.99008536
1,0,0.99007595
1,0,0.99046665
1,0,0.99046665
1,0,0.9904521
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.990436
1,0,0.9902211
1,0,0.99243855
1,0,0.9920807
1,0,0.9920941
1,0,0.99878466
1,0,0.9991735
1,0,0.99919474
1,0,0.99916905
1,0,0.98504364
1,0,0.9873425
1,0,0.9737366
1,0,0.9695227
1,0,0.95955324
1,0,0.9887792
1,0,0.98876756
1,0,0.98848706
1,0,0.98824656
1,0,0.988247
1,0,0.98843265
1,0,0.98889124
1,0,0.9891944
1,0,0.9892669
1,0,0.9888575
1,0,0.98876995
