Y,Y_real,Y_probability
1,1,0.9998263
0,1,0.46263894
0,1,0.45917773
0,1,0.4615546
0,1,0.46415332
0,1,0.4038191
0,1,0.5859687
0,1,0.8058664
0,1,0.84324425
0,1,0.88995725
0,1,0.8884907
0,1,0.8998163
0,1,0.899845
0,1,0.9026471
0,1,0.43170705
0,1,0.6265068
0,1,0.3418352
0,1,0.42104948
0,1,0.3855833
0,1,0.3875813
0,1,0.3694964
0,1,0.36722893
0,1,0.36858407
0,1,0.36662138
0,1,0.3885419
0,1,0.3954453
0,1,0.37771294
0,1,0.398898
0,1,0.37477627
0,1,0.3971196
0,1,0.38121426
0,1,0.38696343
0,1,0.4082864
0,1,0.3977055
0,1,0.38910508
0,1,0.39397663
0,1,0.38158682
0,1,0.367046
0,1,0.29805583
0,1,0.3022693
0,1,0.29905683
0,1,0.29901677
0,1,0.2987299
0,1,0.29875666
0,1,0.29896277
0,1,0.30183333
0,1,0.30343208
0,1,0.30612636
0,1,0.9216488
0,1,0.6135376
0,1,0.6821294
0,1,0.79015374
0,1,0.8129429
0,1,0.81753707
1,1,0.99970776
1,1,0.9997023
1,1,0.9997032
1,1,0.9997032
1,1,0.9997032
1,1,0.9998509
1,1,0.99988383
1,1,0.9987759
1,1,0.9989427
1,1,0.9986857
1,1,0.99842095
1,1,0.99853295
1,1,0.99965405
1,1,0.9997236
1,1,0.99963254
1,1,0.9995464
1,1,0.99955916
1,1,0.99960375
1,1,0.99984235
1,1,0.999842
0,1,0.36381987
0,1,0.36443117
0,1,0.3644213
1,1,0.97909427
0,1,0.8005122
0,1,0.81516135
0,1,0.8071548
0,1,0.8180402
1,1,0.9722092
1,1,0.99974394
1,1,0.99928296
1,1,0.99988675
1,1,0.9998425
1,1,0.99983555
1,1,0.9998395
1,1,0.9998162
1,1,0.9998401
1,1,0.9990399
1,1,0.999188
1,1,0.99925476
1,1,0.99923617
1,1,0.9995136
1,1,0.999662
1,1,0.9996554
1,1,0.99983567
1,1,0.99981433
1,1,0.9998141
1,1,0.9998141
1,1,0.9998141
1,1,0.9998141
1,1,0.99981785
1,1,0.99984
1,1,0.99842334
1,1,0.9986432
1,1,0.9983533
1,1,0.99830806
1,1,0.9998375
1,1,0.99983734
1,1,0.9998201
1,1,0.9997797
1,1,0.99977756
0,1,0.78104615
0,1,0.8038993
0,1,0.780724
1,1,0.9998064
1,1,0.99983203
1,1,0.99983734
1,1,0.9997646
1,1,0.99979454
1,1,0.9997841
1,1,0.99960333
1,1,0.99981123
1,1,0.9997785
1,1,0.9997947
1,1,0.99977064
1,1,0.99970615
1,1,0.99980277
1,1,0.99980104
1,1,0.99979264
