loss,accuracy
0.2518179416656494,0.5259262323379517
0.24865901470184326,0.5374666452407837
0.24840058386325836,0.5394166111946106
0.2480734884738922,0.5406900644302368
0.2478051483631134,0.5437542200088501
0.24789820611476898,0.5428787469863892
0.24774470925331116,0.5434756875038147
0.2475098818540573,0.5420032739639282
0.2476581633090973,0.540769636631012
0.24766360223293304,0.5442715883255005
0.24757599830627441,0.5435950756072998
0.2476133555173874,0.544709324836731
0.24756121635437012,0.542639970779419
0.24750882387161255,0.5429185628890991
0.24753981828689575,0.5427195429801941
0.24750657379627228,0.5414859056472778
0.24754273891448975,0.541764497756958
0.24743716418743134,0.5435154438018799
0.24747440218925476,0.5420828461647034
0.2474614828824997,0.5418440699577332
0.24739311635494232,0.5422022342681885
0.24742332100868225,0.5429185628890991
0.24741312861442566,0.5420828461647034
0.24762581288814545,0.5419634580612183
0.24740053713321686,0.5438337922096252
0.2474549561738968,0.5434358716011047
0.24754749238491058,0.5433960556983948
0.24739424884319305,0.5424011945724487
0.24748501181602478,0.546699047088623
0.24736250936985016,0.5422022342681885
0.24739506840705872,0.5444307327270508
0.2473718672990799,0.5428389310836792
0.2473442107439041,0.544709324836731
0.24739500880241394,0.5463408827781677
0.24744004011154175,0.5439929962158203
0.24728406965732574,0.5423216223716736
0.24723681807518005,0.5429583191871643
0.24732452630996704,0.5422420501708984
0.24712330102920532,0.5453062057495117
0.24718396365642548,0.5430379509925842
0.24707086384296417,0.5429981350898743
0.24696913361549377,0.5441522002220154
0.24673062562942505,0.5420032739639282
0.2474517971277237,0.5408890247344971
0.2472952902317047,0.5432369112968445
0.247216135263443,0.5424808263778687
0.24700550734996796,0.5458633303642273
0.24700714647769928,0.5438736081123352
0.24685387313365936,0.5434358716011047
0.24688494205474854,0.5430379509925842
0.2468215972185135,0.5402523279190063
0.24639204144477844,0.5430379509925842
0.24742251634597778,0.538899302482605
0.24724163115024567,0.5409685969352722
0.24711523950099945,0.5429981350898743
0.24717950820922852,0.5425603985786438
0.2471586912870407,0.5430777072906494
0.24717767536640167,0.544709324836731
0.2470075488090515,0.5443909168243408
0.24659204483032227,0.5419634580612183
0.24630655348300934,0.5435950756072998
0.2462708055973053,0.5435154438018799
0.24670158326625824,0.5420032739639282
0.24720002710819244,0.5424410104751587
0.24718819558620453,0.5482112169265747
0.24661488831043243,0.5445899367332458
0.24643373489379883,0.5431572794914246
0.2464214414358139,0.5420828461647034
0.24625305831432343,0.5431970953941345
0.24713531136512756,0.537864625453949
0.24716337025165558,0.543634831905365
0.24721688032150269,0.5426797866821289
0.24701842665672302,0.5444705486297607
0.24696418642997742,0.5435552597045898
0.24685561656951904,0.5416849255561829
0.24689984321594238,0.5416849255561829
0.24680477380752563,0.5419237017631531
0.2466883808374405,0.537824809551239
0.2466990202665329,0.5398543477058411
0.24664577841758728,0.542600154876709
0.2466765195131302,0.5410879850387573
0.24660184979438782,0.5430379509925842
0.24654506146907806,0.5390584468841553
0.2464933842420578,0.5410879850387573
0.2463783174753189,0.5386207103729248
0.24615289270877838,0.5423216223716736
0.24592754244804382,0.5443511605262756
0.24562425911426544,0.540729820728302
0.2455870807170868,0.5430777072906494
0.24495235085487366,0.5438736081123352
0.24488818645477295,0.5400135517120361
0.24431006610393524,0.5406900644302368
0.2441282719373703,0.5394166111946106
0.24525487422943115,0.5422022342681885
0.24506303668022156,0.5408890247344971
0.24424320459365845,0.542799174785614
0.2441999316215515,0.5444307327270508
0.24415287375450134,0.5391778349876404
0.244084894657135,0.5402523279190063
0.24447046220302582,0.5439531803131104
0.24474620819091797,0.5422022342681885
0.24404630064964294,0.5429185628890991
0.2437458485364914,0.5438337922096252
0.2444494217634201,0.5422420501708984
0.24491719901561737,0.5442715883255005
0.24404051899909973,0.5441123843193054
0.24378173053264618,0.5424410104751587
0.2438414841890335,0.5447888970375061
0.24363955855369568,0.5415257215499878
0.24344713985919952,0.5452266335487366
0.24415291845798492,0.546539843082428
0.24403689801692963,0.545704185962677
0.24375155568122864,0.5467388033866882
0.2436349093914032,0.5441522002220154
0.24348391592502594,0.5474153161048889
0.24351927638053894,0.5439929962158203
0.24352531135082245,0.5465000867843628
0.2433917224407196,0.5453460216522217
0.24393415451049805,0.5416052937507629
0.24307674169540405,0.5448684692382812
0.2438989281654358,0.5484499931335449
0.2436077892780304,0.5451470613479614
0.24339115619659424,0.547534704208374
0.24339687824249268,0.5472561717033386
0.2431238442659378,0.5490469336509705
0.24284803867340088,0.549444854259491
0.2430105358362198,0.5497234463691711
0.24270327389240265,0.5459429621696472
0.2430354654788971,0.5480918288230896
0.24299877882003784,0.5476939082145691
0.2428566962480545,0.5501213669776917
0.24323943257331848,0.5471765398979187
0.2438344955444336,0.5547773241996765
0.24247558414936066,0.5517529845237732
0.24286480247974396,0.551514208316803
0.24279455840587616,0.5507580637931824
0.2426118701696396,0.5477336645126343
0.2434554547071457,0.550439715385437
0.2423243522644043,0.5526284575462341
0.24316662549972534,0.5470173954963684
0.2425772249698639,0.5518325567245483
0.24235223233699799,0.5545386075973511
0.24218116700649261,0.5566874742507935
0.24391916394233704,0.5499224066734314
0.24485379457473755,0.5517131686210632
0.24392330646514893,0.5490071177482605
0.24308574199676514,0.5557722449302673
0.24278628826141357,0.55812007188797
0.24223865568637848,0.5576823353767395
0.24196666479110718,0.5566874742507935
0.242484450340271,0.5573639869689941
0.2422715127468109,0.555215060710907
0.24175776541233063,0.5596323013305664
0.24188826978206635,0.5586771965026855
0.24370110034942627,0.5583986639976501
0.24172146618366241,0.5609853267669678
0.2416934072971344,0.5619403719902039
0.24156510829925537,0.5611444711685181
0.24140197038650513,0.5644474625587463
0.24269022047519684,0.5605077743530273
0.2417510598897934,0.5619801878929138
0.2413395196199417,0.5606669783592224
0.2414754331111908,0.5636117458343506
0.241694375872612,0.5603883862495422
0.24149072170257568,0.561025083065033
0.24075020849704742,0.5636117458343506
0.2408982366323471,0.565123975276947
0.24131156504154205,0.561224102973938
0.24154387414455414,0.5614628791809082
0.24140127003192902,0.5635719895362854
0.2405885010957718,0.5629750490188599
0.2413385808467865,0.5661585927009583
0.24143463373184204,0.5637709498405457
0.24034936726093292,0.5653627514839172
0.2404801994562149,0.5665565729141235
